user_id,battery_capacity_(kwh),charging_station_id,energy_consumed_(kwh),charging_duration_(hours),charging_rate_(kw),charging_cost_(usd),time_of_day,day_of_week,state_of_charge_(start_%),state_of_charge_(end_%),distance_driven_(since_last_charge)_(km),temp(°c),vehicle_age_(years),charger_type,vehicle_model_bmw_i3,vehicle_model_chevy_bolt,vehicle_model_hyundai_kona,vehicle_model_nissan_leaf,vehicle_model_tesla_model3,charg_stn_loc_chicago,charg_stn_loc_houston,charg_stn_loc_LA,charg_stn_loc_newyork,charg_stn_loc_san_fran,user_type_Casual Driver,user_type_Commuter,user_type_Long-Distance Traveler,start_hour,start_day,start_month,end_hour,end_day,end_month,weekday,weekend,time_since_last_charge,energy_consumed_lag_1,energy_consumed_lag_2,charging_duration_lag_1,charging_duration_lag_2,energy_consumed_roll_mean_3,energy_consumed_roll_std_3,charging_duration_roll_mean_3,charging_duration_roll_std_3,start_hour_sin,start_hour_cos,weekday_sin,weekday_cos
220,-1.1899012192377647,217,0.430922756145141,0.6281444251400848,-1.5173413368660853,0.2274772394002826,0,3,1.0695554372125389,-0.6308748837494923,0.0052946812742772,-0.7044201957593939,0.1676767362588095,2,0,0,0,0,1,1,0,0,0,0,0,1,0,18,21,7,4,22,7,-0.4783745894166973,-0.6123724356957944,0.0,0.36728334311716104,-1.2550875798164065,-0.03690060864393427,0.5635494611822742,-0.25569818229400143,0.10208252877133504,0.6772684823675682,-1.1329244687561522,-1.0,-1.8369701987210297e-16,-0.4163144622372215,0.9092206929740068
221,0.0225668579332922,154,0.6985260432611785,-1.568695014792744,-0.7738558811568347,0.5196104838750332,3,2,0.393606148712308,0.1224169037587708,1.350421690609605,0.0311356410944145,1.4669694573466707,0,0,0,0,1,0,0,0,0,1,0,0,0,1,20,21,7,22,21,7,-0.4783745894166973,-0.6123724356957944,0.0,0.4319257589068966,0.36639797692663273,0.6296650544531482,-0.0365450559438097,0.9097569957009479,-1.8243348197549305,-0.5745568463975219,0.5006664793207241,-0.8660254037844386,0.5000000000000001,-0.4163144622372215,0.9092206929740068
222,0.0225668579332922,154,-0.5378631808513589,-1.507116473434888,1.0709111025842462,-0.7549799193350436,3,4,-1.0095781879766033,-0.8119063739540785,-1.6769153098474667,1.230457607185304,0.1676767362588095,0,0,0,0,0,1,0,0,0,1,0,1,0,0,23,21,7,9,22,7,-0.4783745894166973,-0.6123724356957944,0.0,0.6996230422978978,0.4310832974549697,-1.5687791464173726,0.6300737552882172,0.36993598742938366,-0.6502133428627445,-1.4378622087458492,0.7684873318904869,-0.25881904510252157,0.9659258262890681,-0.4163144622372215,0.9092206929740068
223,-1.3578080908624066,174,-0.3341776683182833,0.8147664018205719,-1.4978686476167389,-0.9209547575495614,1,4,-0.3291373048721535,1.3928145971306958,0.7831466721432857,-1.617743683817276,0.1676767362588095,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,22,7,10,22,7,-0.4783745894166973,-0.6123724356957944,0.0,-0.5372004663958357,0.6989582580232218,-1.5071556227836274,-1.568545736953468,-0.08685754662323183,-0.6194917647251739,-1.328201339328451,1.0001583671923817,0.49999999999999994,0.8660254037844387,-0.4163144622372215,0.9092206929740068
224,0.0225668579332922,92,-1.4068537832399837,0.4522313406132358,1.7198100118508384,0.3195647261894705,1,3,-0.8226460026535615,0.7784184993824088,0.4611894966216423,-1.256001071127007,-1.5647135585250054,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,22,7,14,22,7,-0.4783745894166973,-0.6123724356957944,0.0,-0.3334434088542944,-0.5386861604197569,0.8164233559158874,-1.5069172998122755,-1.3438479503928005,-0.850215773969817,-0.14068556490398074,0.7645273185986173,0.9659258262890683,0.25881904510252074,-0.4163144622372215,0.9092206929740068
225,-0.6079165421956573,433,0.5870622212223193,-1.5885888312322376,-0.3631156178153216,-0.548946017783506,1,2,1.232563502810405,-1.1782992625373812,-0.7534289744816624,0.044458464232656,-0.2654208374371442,0,0,0,0,0,1,0,0,0,1,0,0,0,1,8,22,7,9,22,7,-0.4783745894166973,-0.6123724356957944,0.0,-1.4064963037480642,-0.33479386437907843,0.45362346784219326,0.8168469477901407,-0.6722254632935794,0.2097536227039109,-0.18855950637893895,0.8646624288260027,0.8660254037844387,-0.4999999999999998,-0.4163144622372215,0.9092206929740068
226,-1.1899012192377647,338,0.0693442288948491,1.6098603742050632,-0.1606149675906147,-1.5818820594587806,0,4,1.3431172207420785,0.8288569408027298,-1.4316594881052114,-1.3892435544607609,1.4669694573466707,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10,22,7,20,22,7,-0.4783745894166973,-0.6123724356957944,0.0,0.5881200683331494,-1.4085589704951302,-1.588687495015632,0.4540181321276482,-0.4313078169272562,0.300657325699815,0.27864536322489275,1.5609789057593237,0.49999999999999994,-0.8660254037844387,-0.4163144622372215,0.9092206929740068
227,1.235034935104349,480,1.0349850487091854,-1.311220084617956,1.5401265153423989,0.204839788443734,2,6,-0.9162306334376372,-1.1358706525070743,-0.6906595489770011,0.3482814508185061,0.1676767362588095,1,0,0,0,1,0,1,0,0,0,0,0,1,0,13,22,7,17,22,7,-0.4783745894166973,-0.6123724356957944,0.0,0.07022022636068817,0.5873812768312868,1.612098133490546,-1.5884556729296204,1.0265611816623452,-1.0641942606282329,-0.7575756644694445,1.8891222436761155,-0.2588190451025208,-0.9659258262890683,-0.4163144622372215,0.9092206929740068
228,-1.1899012192377647,181,-1.0158008755071366,1.298874095444067,-0.5380832993373709,-1.3842548399581969,0,3,-1.2880051111989612,-1.114364276667409,-1.0812180842674726,0.6856045428062258,1.4669694573466707,0,0,0,0,1,0,0,1,0,0,0,1,0,0,16,22,7,1,23,7,-0.4783745894166973,-0.6123724356957944,0.0,1.0362002297515556,0.06913769217733602,-1.3111161343541822,1.612585167922362,0.06959203729014879,0.2792018780486592,0.9391253381779948,1.5283859687709453,-0.8660254037844385,-0.5000000000000004,-0.4163144622372215,0.9092206929740068
229,-2.303758887900718,131,0.299576512327725,-0.3364157269313618,0.4701382217310928,-1.2497645174576295,1,3,0.6354369127998486,1.4326948705016314,-0.3953504201705128,-0.8404150198853841,0.6007743099547632,1,0,1,0,0,0,0,0,0,1,0,0,1,0,19,22,7,22,22,7,-0.4783745894166973,-0.6123724356957944,0.0,-1.015306037774828,1.0357588399164355,1.3008846835384094,-1.3108621803148617,0.20704931092329737,0.3113752030172321,-0.20452522845562282,0.9146374111186514,-0.9659258262890684,0.2588190451025203,-0.4163144622372215,0.9092206929740068
230,0.507554088801715,450,-0.4580909148683309,-1.6110506845887986,0.2383682576119226,-1.5603598055695318,2,0,0.1008849459175028,-0.0931611963357682,0.3587845798332257,0.9898920935554248,-1.5647135585250054,2,1,0,0,0,0,0,0,0,0,1,0,0,1,21,22,7,1,23,7,-0.4783745894166973,-0.6123724356957944,0.0,0.30053337941684977,-1.0171090620580419,-0.3355996955174266,1.3013469035890617,-0.6843728138126849,-0.6261345661318148,-0.380708574359389,1.2152720021312258,-0.7071067811865477,0.7071067811865474,-0.4163144622372215,0.9092206929740068
231,0.507554088801715,481,1.098136514080871,-0.9807646666080186,1.432873722050955,-0.0198587260270109,3,3,0.5510126746237072,0.25145136036382,1.5817549665031927,-1.0953918900729984,-1.5647135585250054,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,23,7,9,23,7,-0.4783745894166973,-0.6123724356957944,0.0,-0.45740018021945134,0.2996037096570748,-1.611165756446538,-0.33526795937470333,0.5777267747910965,-0.3340893439898483,-1.7202462485971521,-0.5512544461247124,0.0,1.0,-0.4163144622372215,0.9092206929740068
232,-0.6079165421956573,298,-0.4249869768963528,-1.563323492997416,-1.1535943192907157,1.2472444083935432,0,4,-0.925853996940452,1.4346853778123794,1.0802975104666517,0.7831256815272896,-1.5647135585250054,2,0,0,0,0,1,1,0,0,0,0,1,0,0,3,23,7,12,23,7,-0.4783745894166973,-0.6123724356957944,0.0,1.0993738772218522,-0.45883290885869615,-0.9804193232151743,-1.6109357266485755,0.14513530535062547,-0.05962701470302293,-2.441189058843515,-1.167230264935896,0.7071067811865476,0.7071067811865476,-0.4163144622372215,0.9092206929740068
233,2.2297744340832844,275,1.198962261045752,0.1847560527406554,-0.6599674365184799,1.0523638271482467,1,1,0.8984659732627143,-1.1602217307790996,-0.1729846223021808,-1.1621596358619484,-1.5647135585250054,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6,23,7,9,23,7,-0.4783745894166973,-0.6123724356957944,0.0,-0.42428461441251825,1.09897441726819,-1.5634037007993944,-0.9801390013028637,1.1344579512892294,-0.008158789596606658,-1.385955738395247,-0.007623869704920928,1.0,6.123233995736766e-17,-0.4163144622372215,0.9092206929740068
234,0.0225668579332922,273,1.0646142154691034,-1.442953595618481,0.7726728345753103,-1.247427481195431,1,2,-1.257372668272685,-0.5929655693614575,-0.9100929086786036,-0.2383991481556085,0.6007743099547632,1,1,0,0,0,0,0,0,1,0,0,0,1,0,9,23,7,10,23,7,-0.4783745894166973,-0.6123724356957944,0.0,1.2002350394640913,-0.4256953634478571,0.1859527929577205,-1.56316986272819,1.1144438867784494,-0.029366739051978463,-1.6575424008661892,0.17792151230316586,0.7071067811865476,-0.7071067811865475,-0.4163144622372215,0.9092206929740068
235,-0.6079165421956573,492,0.0021105781793028,-0.0951181532895318,1.141400035640235,-1.2530118025278822,2,5,-1.258023995729365,1.3577484169038696,-0.1707480381793406,-0.9239821979828828,-0.2654208374371442,2,0,0,0,0,1,0,1,0,0,0,0,0,1,11,23,7,20,23,7,-0.4783745894166973,-0.6123724356957944,0.0,1.0658398038249852,1.1999025235091665,-1.4429458748691613,0.1863261147139439,0.03193237856328076,-0.015944868436121588,-0.7948108142680721,-0.05021556892038811,0.258819045102521,-0.9659258262890682,-0.4163144622372215,0.9092206929740068
236,0.0225668579332922,417,-1.372786208798655,0.5161495193291402,-0.529380419925961,0.8957746104585362,0,5,-0.5490400949109394,-0.4722762571178598,1.7018055599178932,0.9537174592515404,-0.2654208374371442,0,0,0,0,1,0,0,0,0,1,0,0,0,1,14,23,7,18,23,7,-0.4783745894166973,-0.6123724356957944,0.0,0.000517130861675689,1.0654180864937826,-0.09412585732321214,-1.4427024321796242,0.03193237856328076,-0.015944868436121588,-0.600080824200731,0.2338415725962615,-0.4999999999999997,-0.8660254037844388,-0.4163144622372215,0.9092206929740068
237,-1.1899012192377647,76,-0.7918843625538624,-1.5613889940192671,-0.6639991217843125,-0.2994310726062936,3,2,0.9670635362981566,-0.4514566232543654,-0.9564813183814098,-0.8287980052087922,-1.5647135585250054,0,0,0,0,0,1,0,0,1,0,0,0,0,1,17,23,7,2,24,7,-0.4783745894166973,-0.6123724356957944,0.0,-1.3724167629922368,0.0018357852075720773,0.5175883379068359,-0.09377486743723688,0.03193237856328076,-0.015944868436121588,-0.6696746040408318,0.37434197634951605,-0.9659258262890683,-0.25881904510252063,-0.4163144622372215,0.9092206929740068
238,1.235034935104349,177,-0.2160337130031783,-0.5243424553126667,-0.0249971169865786,1.2704536297338722,3,1,-0.564498494586943,0.7494068976723154,-1.0011277653658608,-1.1190420537964212,-0.698518411133098,1,1,0,0,0,0,0,0,0,0,1,0,0,1,20,23,7,23,23,7,-0.4783745894166973,-0.6123724356957944,0.0,-0.7913108736272902,-1.3744568103218517,-1.5614677886964003,0.5179881023853161,-1.404632115746946,-0.8287056777052414,-0.9218909344654065,0.3121427716065814,-0.8660254037844386,0.5000000000000001,-0.4163144622372215,0.9092206929740068
239,0.0225668579332922,184,0.0021105781793028,-1.490484685414552,0.2973605634248132,0.08735788718312,2,0,-0.6851817352769437,-0.8739356845828083,-0.5052891284798262,-1.6102414957801667,1.033871883650717,0,0,0,1,0,0,1,0,0,0,0,1,0,0,22,23,7,1,24,7,-0.4783745894166973,-0.6123724356957944,0.0,-0.21525795520100088,-0.7929652268893441,-0.5236637017841211,-1.5612337962666332,0.03193237856328076,-0.015944868436121588,-2.101008503623012,-0.6759420501428501,-0.5000000000000004,0.8660254037844384,-0.4163144622372215,0.9092206929740068
240,-1.1899012192377647,319,-0.4931474198149507,-0.8348174491522096,-0.1815711291569764,1.4643601827472594,2,0,0.8183528446437379,1.0363957952794518,1.1484493514812797,1.5463175676603935,1.033871883650717,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,24,7,23,1,8,-0.4783745894166973,-0.6123724356957944,0.0,0.000517130861675689,-0.2165299681748138,-1.4905116854713343,-0.523346960790018,0.03193237856328076,-0.015944868436121588,-1.6740680718405487,-0.8611535128225872,0.25881904510252074,0.9659258262890683,-0.4163144622372215,0.9092206929740068
241,-1.1899012192377647,131,-0.5982216240454088,0.8810708084933541,0.823269402567704,-0.5469480321830407,3,0,-1.0133412458553734,0.3199457576673541,1.1384315172455404,-0.6384241581015273,0.6007743099547632,1,0,1,0,0,0,0,0,0,0,1,0,1,0,23,1,8,8,2,8,0.02759853400480953,-0.6123724356957944,0.0,-0.4924689988447025,0.0018357852075720773,-0.834365493328215,-1.4902720354075814,0.03193237856328076,-0.015944868436121588,-0.8482337133095784,0.71190233429037,-0.25881904510252157,0.9659258262890681,0.02476985258885596,0.9996931801321475
242,1.235034935104349,363,-0.2351921396980276,1.1772986215899643,-1.435996502835607,0.0631702368287664,2,0,-0.7448852422785602,0.0522964056150392,0.5990739679227324,1.0026738441384495,-1.1316159848290517,2,0,0,0,0,1,0,0,0,1,0,1,0,0,2,2,8,3,2,8,0.02759853400480953,-0.6123724356957944,0.0,-0.5975801106329821,-0.493925003509105,0.8827761970440473,-0.8340735259185592,-0.7752693066123337,-1.7979503933352536,0.7193814307750387,0.41442615948928785,0.49999999999999994,0.8660254037844387,0.02476985258885596,0.9996931801321475
243,-0.6079165421956573,49,-1.593532017779962,0.2704853138348825,-0.0249971169865786,0.31627099645226,2,2,1.6920995244999393,0.586316405085393,-1.5176095651954329,1.6394268682612685,-0.2654208374371442,2,0,0,0,0,1,0,0,0,0,1,0,1,0,5,2,8,14,2,8,0.02759853400480953,-0.6123724356957944,0.0,-0.23442311133764032,-0.5991058800906751,1.1792204004760067,0.8832050795144855,-1.432240016926628,-0.519570982090226,1.3688679709703364,-0.9274892812167712,0.9659258262890683,0.25881904510252074,0.02476985258885596,0.9996931801321475
244,1.235034935104349,55,1.093422380175981,-1.944822501321408,-0.7944690680632039,1.134107164492285,0,3,-1.2310282854560266,-0.6826517283058698,-0.3575405160287618,-1.4852882450426346,0.1543564012830902,0,0,1,0,0,0,0,0,0,1,0,0,0,1,7,2,8,14,2,8,0.02759853400480953,-0.6123724356957944,0.0,-1.5932401094506867,-0.23570784469023628,0.2717446780957991,1.1796729197123328,-0.422265354333631,1.0651702452626715,-0.29165413230614284,1.5323524787872582,0.9659258262890683,-0.25881904510252063,0.02476985258885596,0.9996931801321475
245,1.235034935104349,154,0.0021105781793028,-0.2451523461260316,3.565055636078009,-1.363901676016798,2,6,1.374914804586299,0.1097611340842877,0.6347043594092627,0.8191979095757105,-0.698518411133098,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10,2,8,17,2,8,0.02759853400480953,-0.6123724356957944,0.0,1.0946580874664997,-1.5954267225891618,-1.945181388891784,0.2721248404064358,0.03193237856328076,-0.015944868436121588,-1.1275000096136127,0.5711403561660462,0.49999999999999994,-0.8660254037844387,0.02476985258885596,0.9996931801321475
246,-0.6079165421956573,355,-0.5864159856363669,1.1356275879306756,-0.8721453478680263,-1.2551034178780545,1,2,-1.3242307669618063,-1.2583425893433997,0.5005568496090704,0.2639407322456867,1.4669694573466707,1,0,1,0,0,0,0,0,0,0,1,0,1,0,13,2,8,22,2,8,0.02759853400480953,-0.6123724356957944,0.0,0.000517130861675689,1.0942554975288434,-0.24426964807005785,-1.9449779915906473,0.03193237856328076,-0.015944868436121588,-0.6191340838281439,1.3965611706137409,-0.2588190451025208,-0.9659258262890683,0.02476985258885596,0.9996931801321475
247,1.235034935104349,200,0.7847718395972655,1.4804034266772546,0.1843563515736073,-0.839943202468655,1,2,0.972026902668072,-0.3488161241929248,-0.2284793585400195,0.1933143696396272,1.033871883650717,1,1,0,0,0,0,0,0,0,1,0,1,0,0,16,2,8,23,2,8,0.02759853400480953,-0.6123724356957944,0.0,-0.5857703254660808,0.0018357852075720773,1.1375189267008707,-0.24393062979152272,0.03193237856328076,-0.015944868436121588,1.3935616334529521,0.041947732150817034,-0.8660254037844385,-0.5000000000000004,0.02476985258885596,0.9996931801321475
248,0.9840069582411848,308,1.5439467590043914,0.6651288925051535,-1.102484138917884,4.315485499507742,1,6,1.3109840108754969,-0.6505700937905544,0.7155691713883652,1.4302235014955025,0.6007743099547632,1,0,0,0,0,1,0,0,1,0,0,0,1,0,19,2,8,4,3,8,0.02759853400480953,-0.6123724356957944,0.0,0.785899132669885,-0.5872882564830328,1.4825466194465282,1.1379681209001025,1.0569570186093584,0.41227230235128465,1.9284516491853778,-1.041799904234697,-0.9659258262890684,0.2588190451025203,0.02476985258885596,0.9996931801321475
249,1.235034935104349,356,0.8135727983204211,-0.5283691109386095,1.6733638170714775,-0.4329243709488418,2,4,1.1583956246457816,0.4327824993437375,-0.6442838572270924,-0.1614166013656239,-0.698518411133098,2,1,0,0,0,0,0,0,0,0,1,1,0,0,21,2,8,6,3,8,0.02759853400480953,-0.6123724356957944,0.0,1.54534071402739,0.7852916119281342,0.6666765384619688,1.4830233241813136,1.8928026198010437,-1.195391743898467,0.950671175784324,0.2509185866549481,-0.7071067811865477,0.7071067811865474,0.02476985258885596,0.9996931801321475
250,0.507554088801715,373,0.0980132083290538,1.094880710853656,0.6919005038941772,1.335911602649832,3,5,-1.2070207078923143,0.0656763903019841,1.5558653326763543,-0.3112578981340098,1.033871883650717,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,8,3,3,8,0.02759853400480953,-0.6123724356957944,0.0,0.8147102077965591,1.545237253075687,-0.52769329882651,0.6670881903811626,1.4827820627765846,-0.4707818756872285,0.7241343179642302,-0.11313068930082461,0.0,1.0,0.02476985258885596,0.9996931801321475
251,0.0225668579332922,118,-0.9350657785371465,1.049089088880614,-0.0249971169865786,0.462658930689708,1,5,-0.761078246970424,-1.0210806937969812,0.8832612204002321,-0.9951080991523158,-1.1316159848290517,2,0,0,0,0,1,0,0,0,0,1,1,0,0,3,3,8,8,3,8,0.02759853400480953,-0.6123724356957944,0.0,0.09889927584038025,0.8141218096638885,1.0967422845916517,-0.5273768791294362,0.0027189733089415164,-0.08431844487654518,0.9497530243199994,0.0658356775218265,0.7071067811865476,0.7071067811865476,0.02476985258885596,0.9996931801321475
252,1.235034935104349,263,-0.9328657503860976,0.0410131161635425,-0.5666853709617268,0.1732877832297626,0,3,1.4340402781821628,-0.9302048173847742,-0.4652969098055747,0.4375101679432551,-0.2654208374371442,2,1,0,0,0,0,0,1,0,0,0,0,0,1,6,3,8,14,3,8,0.02759853400480953,-0.6123724356957944,0.0,-0.934542582414865,0.09783577663748527,1.050917212469782,1.0971882274945786,-1.039970079214919,-0.7855466367967666,1.2843275003032735,-0.6408513854913566,1.0,6.123233995736766e-17,0.02476985258885596,0.9996931801321475
253,0.507554088801715,46,-0.6242743134434047,0.2414170989775973,1.2500486548075274,-0.9545892936724476,2,6,0.877537958111023,1.0165423308372137,0.5502536951352928,-0.9566163431756968,-0.2654208374371442,0,1,0,0,0,0,0,0,0,0,1,1,0,0,8,3,8,11,3,8,0.02759853400480953,-0.6123724356957944,0.0,-0.932341781498828,-0.9362920020346638,0.04210485414626354,1.0513595015434587,-1.4712027110670518,-1.8177500427316438,0.782824068825432,-0.7742391031802626,0.8660254037844387,-0.4999999999999998,0.02476985258885596,0.9996931801321475
254,0.0225668579332922,302,0.8459707003936046,0.4161454127603365,0.1799484269848735,-0.2335825276308483,3,0,-0.8482904318313088,-1.2990675343145075,0.228385959887458,-1.240901118296435,-1.1316159848290517,1,0,1,0,0,0,0,1,0,0,0,0,0,1,11,3,8,20,3,8,0.02759853400480953,-0.6123724356957944,0.0,-0.6236419510985248,-0.9340897403937007,0.24265522930813035,0.04246670629028415,-0.4078574017790989,0.09247565000861654,0.4109002737279864,-1.5182718634237302,0.258819045102521,-0.9659258262890682,0.02476985258885596,0.9996931801321475
255,-0.6079165421956573,356,1.049006540445499,1.2315719280715558,-1.0095460408226289,0.1542635592168872,3,0,-0.0506703199183434,1.2981794057478886,-0.0036872714133713,0.9059375726717028,-0.2654208374371442,0,0,0,0,0,1,0,0,1,0,0,1,0,0,14,3,8,23,3,8,0.02759853400480953,-0.6123724356957944,0.0,0.8471194897079514,-0.6251850184315988,0.4175111797162736,0.2430330721924371,0.7753943895198299,-0.00014090352098172266,1.1104840887140632,-0.7853274833052227,-0.4999999999999997,-0.8660254037844388,0.02476985258885596,0.9996931801321475
256,-1.1899012192377647,400,1.5540939755859906,-1.5507307807464563,-1.126527045063784,1.3159100752467778,2,3,-0.0860615744140896,-0.1904478602434234,-1.4309127507872073,0.0812093538842923,-1.5647135585250054,0,0,1,0,0,0,0,0,0,0,1,0,0,1,17,3,8,18,3,8,0.02759853400480953,-0.6123724356957944,0.0,1.0502266465693466,0.8465526024014415,1.233533352860079,0.41790296461434223,2.07596163193345,-1.3577590722728088,0.057400748205025796,1.1542508743089135,-0.9659258262890683,-0.25881904510252063,0.02476985258885596,0.9996931801321475
257,-1.1899012192377647,408,-0.2542517152620512,-1.3353231810730826,-0.1703729174189588,-0.2799719434863357,2,4,0.1901141696407148,-1.2794757367816936,0.3176575606886131,-0.0361961989589703,1.4669694573466707,2,0,0,0,0,1,0,0,1,0,0,0,0,1,20,3,8,2,4,8,0.02759853400480953,-0.6123724356957944,0.0,1.5554914948423368,1.0497945664071358,-1.5508017897456674,1.2339902027006984,1.41908775051623,0.04924205008311378,-0.9717790524455556,1.407225354148244,-0.8660254037844386,0.5000000000000001,0.02476985258885596,0.9996931801321475
258,1.235034935104349,189,0.6279982325615937,0.8877218814521127,-0.0249971169865786,1.1648831126618384,0,3,-0.984586716903774,-0.3636509815723771,0.959300952200333,-0.634582469939077,-1.5647135585250054,1,0,0,1,0,0,0,0,1,0,0,1,0,0,22,3,8,5,4,8,0.02759853400480953,-0.6123724356957944,0.0,-0.2534893816217651,1.5553947712099645,-1.3352368377891206,-1.550566946870126,1.1677300637672354,-0.022064408781035126,-1.1738286488125396,0.9814403430576724,-0.5000000000000004,0.8660254037844384,0.02476985258885596,0.9996931801321475
259,0.507554088801715,310,-1.662007853640751,-1.1526332541750943,-1.5994864990596755,-1.1647129676862498,2,6,-0.0801778578127661,0.5848715018052519,-1.3469491482739349,-1.0451058470162071,0.6007743099547632,2,0,0,0,1,0,0,0,0,1,0,0,0,1,1,4,8,5,4,8,0.02759853400480953,-0.6123724356957944,0.0,0.6290704585413056,-0.25478676972020636,0.8894321285199484,-1.3349848069967838,-0.7524028671167866,0.5985965514338599,-0.9399027111858373,0.7322990859062696,0.25881904510252074,0.9659258262890683,0.02476985258885596,0.9996931801321475
260,-0.6079165421956573,318,0.8187307132573856,0.7628931956515129,-0.8630372004964925,0.0110727693465065,2,6,-0.9814388376626928,-0.6400165781190698,0.7826953848729739,-1.6246836831081657,0.1676767362588095,2,0,0,0,1,0,0,0,1,0,0,0,1,0,4,4,8,10,4,8,0.02759853400480953,-0.6123724356957944,0.0,-1.661739997607564,0.6283588468062576,-1.1524134584170616,0.8898615416963077,-0.11179227558105842,1.1567263623148358,0.2930294235507946,0.5377553128193414,0.8660254037844386,0.5000000000000001,0.02476985258885596,0.9996931801321475
261,-1.1899012192377647,129,0.3194882608354991,1.3785244539675463,0.1907884037363287,-0.8997017864222839,3,1,-0.2169178651778298,1.361536283855031,1.2787879080059084,-0.2702161513887223,1.033871883650717,1,0,0,0,1,0,0,0,1,0,0,0,1,0,7,4,8,13,4,8,0.02759853400480953,-0.6123724356957944,0.0,0.8198699344631024,-1.663972075782574,0.7645122570845521,-1.1521468503337302,-0.29598425322120653,0.9874353998743389,0.5814297383030369,0.9170817257096939,0.9659258262890683,-0.25881904510252063,0.02476985258885596,0.9996931801321475
262,1.235034935104349,49,0.525784052902812,-0.9579760975626086,-0.9029150430785964,0.8732108414314518,1,4,0.852057550254812,0.8111630217105189,0.2586840741291364,-1.692224176067155,1.4669694573466707,1,0,1,0,0,0,0,0,0,0,1,0,0,1,9,4,8,16,4,8,0.02759853400480953,-0.6123724356957944,0.0,0.3204521219724471,0.8192849609661168,1.380593225551182,0.7649317098645816,1.0102092408715648,-1.6393651342083444,0.6958121567734543,0.6826419666785405,0.7071067811865476,-0.7071067811865475,0.02476985258885596,0.9996931801321475
263,-1.4139547237827932,25,-1.353589331641294,0.914466611515188,0.7714094594040638,1.3083154427535773,1,6,-1.344230257729154,0.9589486102002316,0.9552169368192523,-1.1237314527215754,-0.2654208374371442,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12,4,8,16,4,8,0.02759853400480953,-0.6123724356957944,0.0,0.5268203759149636,0.319535672765032,-0.9576141074341106,1.3810618011052478,-0.2867469738613164,0.29084923694519454,0.7848781545719515,0.7384311159751404,1.2246467991473532e-16,-1.0,0.02476985258885596,0.9996931801321475
264,0.0225668579332922,266,-1.6130175622167362,-0.3382438173639944,-0.794358979126142,1.3019828584650386,3,6,0.5083831824572798,-0.8902693421055284,-0.0151570415014676,0.4668493495257119,0.6007743099547632,2,0,0,0,0,1,1,0,0,0,0,0,0,1,15,4,8,19,13,8,0.02759853400480953,-0.6123724356957944,0.0,-1.3532131428872716,0.5260408983210448,0.9161963952397834,-0.9573319671642804,-1.4405251397908123,0.6287173484463664,-0.2239114026447866,0.1295791622610429,-0.7071067811865471,-0.7071067811865479,0.02476985258885596,0.9996931801321475
265,3.3435270936657084,118,0.2033849655715858,0.9819153451183702,-1.5247033766017315,0.8065978927208102,2,4,1.498377106274163,0.0738555104320579,-1.4135354866908758,-0.1250159861652811,1.4669694573466707,2,1,0,0,0,0,0,0,0,1,0,1,0,0,13,13,8,19,13,8,0.5335716574263164,-0.6123724356957944,0.0,-1.612732498230116,-1.3552404443086352,-0.33742912134492853,0.9166279424457485,-1.6330094382809757,0.17137534475543043,0.9159874772389041,-0.3229340115267575,-0.2588190451025208,-0.9659258262890683,0.46083231155626464,0.887487228429632
266,1.235034935104349,464,0.0021105781793028,-1.6637106139791409,-0.0249971169865786,0.0975286752934222,0,0,-0.0246098126217462,0.175792691714772,1.3839429677258468,-1.4266888630476044,1.033871883650717,2,0,0,0,0,1,0,0,1,0,0,0,1,0,16,13,8,1,14,8,0.5335716574263164,-0.6123724356957944,0.0,0.20430804515691903,-1.6149320489396128,0.9836943992133967,-0.33709753107016116,0.03193237856328076,-0.015944868436121588,-0.5989742710437974,0.9230518182357664,-0.8660254037844385,-0.5000000000000004,0.46083231155626464,0.887487228429632
267,0.507554088801715,144,0.6492189605221177,-1.3238903599213825,-0.3424822733423365,-0.6251303096061415,1,2,-1.316382863733417,-1.2470001149669656,1.3153024536137674,1.6551653576737186,-0.698518411133098,1,1,0,0,0,0,0,0,0,1,0,0,0,1,18,13,8,22,13,8,0.5335716574263164,-0.6123724356957944,0.0,0.000517130861675689,0.2033145083098328,-1.6638641531896283,0.9841313283242848,0.03193237856328076,-0.015944868436121588,-1.1781496646264622,1.1738397896134611,-1.0,-1.8369701987210297e-16,0.46083231155626464,0.887487228429632
